,title,price,link
78,"iQOO Z7 Pro 5G (Graphite Matte, 8GB RAM, 256GB Storage) | 3D Curved AMOLED Display | 4nm MediaTek Dimesity 7200 5G Processor | 64MP Aura Light OIS Camera | Segment's Slimmest & Lightest Smartphone  ","23,998",https://amazon.in//iQOO-Graphite-MediaTek-Processor-Smartphone/dp/B07WFPLDPR/ref=sr_1_130?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-130
79,"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 256GB Storage)  ","20,250",https://amazon.in//OnePlus-Nord-Pastel-256GB-Storage/dp/B0BY8JV4PX/ref=sr_1_131?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-131
80,"Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 128GB Storage)  ","24,999",https://amazon.in//Oneplus-Nord-Chrome-128GB-Storage/dp/B0CX59H5W7/ref=sr_1_132?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0&dib_tag=se&keywords=mobile&qid=1719500960&sprefix=laptop%2Caps%2C302&sr=8-132
81,"OnePlus Nord CE4 Lite 5G (Super Silver, 8GB RAM, 128GB Storage)  ","19,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTozOTQ3NTQzOTgzMDU0MTc4OjE3MTk1MDA5NjA6c3BfYnRmOjMwMDIzNTMzNjI1NTAzMjo6MDo6&url=%2FOnePlus-Super-Silver-128GB-Storage%2Fdp%2FB0D5YCYS1G%2Fref%3Dsr_1_133_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500960%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
82,"(Refurbished) Redmi Note 12 Pro+ 5G (Iceberg Blue, 8GB RAM, 256GB Storage)  ","22,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTozOTQ3NTQzOTgzMDU0MTc4OjE3MTk1MDA5NjA6c3BfYnRmOjMwMDEwNjc2MzU4MjQzMjo6MDo6&url=%2FRefurbished-Redmi-Iceberg-256GB-Storage%2Fdp%2FB0C2VWM6BX%2Fref%3Dsr_1_134_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.WQ2s0Ivs5K4B4c7JGemA6oVrItn5up5xAzJqlhzMyzXhf26LRVvn_rlL0OLdTWOwF_Wc9hYjW4lBmiL3AWOlU7TgK3wZgnhpuGsuYuxy63aRzjpKbVe2CEih1mjFFieUewJvRtLm9iRRT2szIMWS5iwb0UHQ81Yqv5-zdni90NRjUgLgzA9QkVKgHKpk51dq6D7qiOPZcp5rM54OljQk8fNeW2fYgUOO0ySTWS4Ps7Q.pG-y1mbF5AAHDDTDfzmwa4llNl33_MyZvMX7Rx2nHv0%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500960%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
83,Apple iPhone 14 Plus (256 GB) - (PRODUCT) RED  ,"81,700",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDk2Nzk3NjU5MjExNzg6MTcxOTUwMDk2ODpzcF9hdGZfbmV4dDoyMDExMTIxMTI0MzI5ODo6MDo6&url=%2FApple-iPhone-Plus-256GB-Product%2Fdp%2FB0BDJVX14D%2Fref%3Dsr_1_129_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500968%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
84,Apple iPhone 15 Pro (128 GB) - White Titanium  ,"1,29,900",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDk2Nzk3NjU5MjExNzg6MTcxOTUwMDk2ODpzcF9hdGZfbmV4dDozMDAwNTc1OTQ1Mzg0MzI6OjA6Og&url=%2FApple-iPhone-15-Pro-128%2Fdp%2FB0CHX9N436%2Fref%3Dsr_1_130_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500968%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
85,"Oneplus Nord CE4 (Dark Chrome, 8GB RAM, 128GB Storage)  ","24,999",https://amazon.in//Oneplus-Nord-Chrome-128GB-Storage/dp/B0CX59H5W7/ref=sr_1_131?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-131
86,"Samsung Galaxy M04 Light Green, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 Octa-core Processor | 5000 mAh battery | 13MP Dual Camera  ","9,499",https://amazon.in//Samsung-Storage-MediaTek-Octa-core-Processor/dp/B0BMGC6LHP/ref=sr_1_132?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-132
87,"iQOO Z9x 5G (Tornado Green, 6GB RAM, 128GB Storage) | Snapdragon 6 Gen 1 with 560K+ AnTuTu Score | 6000 mAh Battery with 7.99mm Slim design | 44W FlashCharge  ","14,498",https://amazon.in//iQOO-Tornado-Storage-Snapdragon-FlashCharge/dp/B07WHQHNZC/ref=sr_1_19?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.6eZbYIIZyxIBxbO1IyRzR98MvlUe77MITh5xt1WMook3_mybeYR57hMnOIsDMvq1F5WANJL_DZM_Enh8hiTjBlhouZzmRYPUTRcCf-6tS2aZtT3IHT_6fFeJyZCx9lXDRa4U--VBibOTeqB6-jVbHft3tzGhD3Q4mBpsp93Hl4PPMo1ODU2hg1o0J9NMOzX1aoQSro9EWyV1mILVD7FekXra4BeGM1c6YDYG-XQE7Lo.q74mP0xOlBWVcthU47IyLlNuD-QXxO6fna3V5mKEskQ&dib_tag=se&keywords=mobile&qid=1719500907&sprefix=laptop%2Caps%2C302&sr=8-19
88,"OnePlus 12R (Cool Blue, 8GB RAM, 128GB Storage)  ","39,998",https://amazon.in//OnePlus-Cool-Blue-128GB-Storage/dp/B0CQYMVLQ4/ref=sr_1_133?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-133
89,"Samsung Galaxy M15 5G (Blue Topaz,6GB RAM,128GB Storage)| 50MP Triple Cam| 6000mAh Battery| MediaTek Dimensity 6100+| 4 Gen. OS Upgrade & 5 Year Security Update| Super AMOLED Display| without Charger  ","14,499",https://amazon.in//Samsung-Storage-MediaTek-Dimensity-Security/dp/B0CYQ2LZC9/ref=sr_1_134?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-134
90,"Redmi 13C (Stardust Black, 8GB RAM, 256GB Storage) | Powered by 4G MediaTek Helio G85 | 90Hz Display | 50MP AI Triple Camera  ","10,999",https://amazon.in//Stardust-Storage-Powered-MediaTek-Display/dp/B0CMTWQYFM/ref=sr_1_135?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-135
91,"Motorola G84 5G (Midnight Blue, 12GB RAM, 256GB Storage) | 50MP (OIS) | 16MP Front Camera | Snapdragon 695 Processor | Ultra Premium Vegan Leather Design | Unbelievable 5G Speeds with 14 5G Bands  ","21,489",https://amazon.in//Motorola-Midnight-Storage-Billion-TurboPower/dp/B0CJ6XJZ3R/ref=sr_1_136?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-136
92,"Vivo Y28 5G (Crystal Purple, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers  ","15,499",https://amazon.in//Vivo-Crystal-Storage-Additional-Exchange/dp/B07WGPJB3G/ref=sr_1_138?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-138
93,Apple iPhone 14 (256 GB) - Purple  ,"72,200",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDk2Nzk3NjU5MjExNzg6MTcxOTUwMDk2ODpzcF9tdGY6MjAxMTEyMTEyNDgzOTg6OjA6Og&url=%2FApple-iPhone-14-256GB-Purple%2Fdp%2FB0BDJB5KHG%2Fref%3Dsr_1_139_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500968%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
94,"OnePlus Nord CE4 Lite 5G (Mega Blue, 8GB RAM, 128GB Storage)  ","19,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDk2Nzk3NjU5MjExNzg6MTcxOTUwMDk2ODpzcF9tdGY6MzAwMjM1MjA5MjcxNzMyOjowOjo&url=%2FOnePlus-nord-CE4-LITE-RAM%2Fdp%2FB0D5YFZ946%2Fref%3Dsr_1_140_sspa%3Fcrid%3D1SQAEFHO42WD4%26dib%3DeyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ%26dib_tag%3Dse%26keywords%3Dmobile%26qid%3D1719500968%26sprefix%3Dlaptop%252Caps%252C302%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
95,"realme narzo 60 5G (Mars Orange,8GB+128GB) 90Hz Super AMOLED Display | Ultra Premium Vegan Leather Design | with 33W SUPERVOOC charger  ","17,999",https://amazon.in//realme-Display-Premium-Leather-SUPERVOOC/dp/B0C788SHHC/ref=sr_1_141?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-141
96,"Redmi Note 13 5G (Stealth Black, 8GB RAM, 256GB Storage) | 5G Ready | 120Hz Bezel-less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-grade Camera  ","18,999",https://amazon.in//Redmi-Stealth-Bezel-Less-Slimmest-Pro-Grade/dp/B0CQPGF6SY/ref=sr_1_142?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-142
97,"Redmi 13C 5G (Starlight Black, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6100+ 5G | 90Hz Display  ","10,499",https://amazon.in//Redmi-Starlight-Storage-MediaTek-Dimensity/dp/B0CNX89QR8/ref=sr_1_20?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.6eZbYIIZyxIBxbO1IyRzR98MvlUe77MITh5xt1WMook3_mybeYR57hMnOIsDMvq1F5WANJL_DZM_Enh8hiTjBlhouZzmRYPUTRcCf-6tS2aZtT3IHT_6fFeJyZCx9lXDRa4U--VBibOTeqB6-jVbHft3tzGhD3Q4mBpsp93Hl4PPMo1ODU2hg1o0J9NMOzX1aoQSro9EWyV1mILVD7FekXra4BeGM1c6YDYG-XQE7Lo.q74mP0xOlBWVcthU47IyLlNuD-QXxO6fna3V5mKEskQ&dib_tag=se&keywords=mobile&qid=1719500907&sprefix=laptop%2Caps%2C302&sr=8-20
98,"OnePlus 12 (Flowy Emerald, 16GB RAM, 512GB Storage)  ","69,998",https://amazon.in//OnePlus-Flowy-Emerald-512GB-Storage/dp/B0CQPP6JTH/ref=sr_1_143?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-143
99,"Redmi Note 13 5G (Arctic White, 12GB RAM, 256GB Storage) | 5G Ready | 120Hz Bezel-less AMOLED | 7.mm Slimmest Note Ever | 108MP Pro-grade Camera  ","20,998",https://amazon.in//Redmi-Storage-Bezel-Less-Slimmest-Pro-Grade/dp/B0CQPHWB81/ref=sr_1_144?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-144
100,"realme NARZO 70 Pro 5G (Glass Gold, 8GB RAM,128GB Storage) Dimensity 7050 5G Chipset | Horizon Glass Design | Segment 1st Flagship Sony IMX890 OIS Camera  ","19,998",https://amazon.in//realme-Storage-Dimensity-Chipset-Flagship/dp/B0CX1Y49P2/ref=sr_1_145?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-145
101,"Samsung Galaxy F15 5G (Groovy Violet, 6GB RAM, 128 GB Storage)  ","14,709",https://amazon.in//Samsung-Galaxy-Groovy-Violet-Storage/dp/B0CY8DMQLW/ref=sr_1_146?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-146
102,"Motorola Edge 50 Pro 5G with 68W Charger (Luxe Lavender, 256 GB) (8 GB RAM)  ","30,949",https://amazon.in//Motorola-Edge-Charger-Luxe-Lavender/dp/B0D37QVHYJ/ref=sr_1_147?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-147
103,"realme C51 (Mint Green, 4GB RAM, 128GB Storage) | Upto 8GB Dynamic RAM | 7.99 mm Stylish Glittery Design | Mini Capsule | Unisoc T612 Processor | 5000mAh Battery 33W SUPERVOOC Charge|FingerprintSensor  ","8,999",https://amazon.in//realme-Glittery-Processor-SUPERVOOC-FingerprintSensor/dp/B0CL5HM25C/ref=sr_1_148?crid=1SQAEFHO42WD4&dib=eyJ2IjoiMSJ9.dFKgIWmFgZk5EDZujHpr1Tk3rz7BLMRNWiaPtaKVvMZ6UHL8yVtNY8pmZAc919lxSX0xTlKd1cE0xNkeynUo48GjMDQSzOdWrDwfIc0lSDlzpC_ADEPDo1AYkKsNn2xicMm2-48mXi0WTuE0qOgE8Jmfnmxm-yUIqRdWMIb12KfX1fvPzaxoyOh2DvqBWJSfi8CQSvJRfGs7Xwt5g65lk0FTaPnejxHOek-zZPe9Tp4.QSdWOVkwQwknnwFp88m_27gR1bhdg3hK9Ig54tkU6JQ&dib_tag=se&keywords=mobile&qid=1719500968&sprefix=laptop%2Caps%2C302&sr=8-148
